,routeNameList,RouteLinks,busname,bustypes,dptimes,dplocs,runtime,bptimes,bplocs,nextday,ratings,ratingppl,busfare,oldfares,seatavail,wseatavail
6575,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,Jubilee Bus Station JBS,04h 40m,00:05,NRML BS,04-Aug,2.7,29,INR 456,N/A,29 Seats available,14 Window
6576,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,Central Bus Station (CBS,05h 40m,01:20,NRML BS,04-Aug,3.5,9,INR 376,N/A,30 Seats available,0
6577,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 8005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,Central Bus Station (CBS,06h 00m,03:00,NRML BS,04-Aug,4.0,25,INR 376,N/A,31 Seats available,0
6578,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,Central Bus Station (CBS,05h 40m,03:10,NRML BS,04-Aug,3.8,21,INR 376,N/A,45 Seats available,0
6579,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,Central Bus Station (CBS,05h 40m,03:55,NRML BS,04-Aug,4.4,8,INR 376,N/A,28 Seats available,0
6580,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7961,Lahari A/C sleeper,22:30,Central Bus Station (CBS,05h 40m,04:10,NRML BS,04-Aug,4.7,24,INR 456,N/A,39 Seats available,13 Single
6581,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7979,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,Central Bus Station (CBS,05h 40m,04:40,NRML BS,04-Aug,3.7,57,INR 376,N/A,31 Seats available,0
6582,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 9455,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,Central Bus Station (CBS,05h 45m,05:15,NRML BS,04-Aug,4.5,15,INR 376,N/A,31 Seats available,0
6583,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,Central Bus Station (CBS,05h 40m,05:25,NRML BS,04-Aug,4.4,82,INR 376,N/A,30 Seats available,0
6584,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),15:15,Balamrai,04h 45m,20:00,Nirmal ByPass,N/A,3.6,N/A,INR 849,N/A,26 Seats available,2 Single
6585,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),17:30,Balamrai,04h 15m,21:45,Nirmal ByPass,N/A,3.6,N/A,INR 1145,N/A,26 Seats available,8 Single
6586,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,Jubilee Bus Station JBS,04h 00m,22:00,Gdr Office Mancherial X Road,N/A,3.4,91,INR 500,N/A,38 Seats available,18 Window
6587,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,Jubilee Bus Station JBS,03h 45m,21:45,Mancherial X Road,N/A,3.4,46,INR 450,N/A,44 Seats available,21 Window
6588,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,JBS -Centenary High school (P...,04h 00m,22:00,Mancherial X road,N/A,3.8,66,INR 450,N/A,42 Seats available,19 Window
6589,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,Jubilee Bus Station JBS,04h 15m,23:15,Mancherial X road,N/A,3.5,N/A,720,N/A,25 Seats available,6 Single
6590,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,A/C Sleeper (2+1),20:00,Nampally,07h 30m,03:30,Nirmal,04-Aug,3.9,N/A,INR 800,N/A,19 Seats available,6 Single
6591,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),20:00,Balamrai,04h 45m,00:45,Nirmal ByPass,04-Aug,3.6,N/A,INR 1238,N/A,28 Seats available,10 Single
6592,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,A/C Sleeper (2+1),20:10,Chanda Nagar,06h 20m,02:30,Nirmal,04-Aug,3.9,N/A,INR 800,N/A,22 Seats available,8 Single
6593,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,NON A/C Seater (2+2),21:00,Nampally,05h 00m,02:00,Nirmal,04-Aug,3.9,8,INR 555,N/A,23 Seats available,9 Window
6594,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,SRAVAN TRAVELS,A/C Sleeper (2+1),21:30,Putlibowli,05h 30m,03:00,Nirmal,04-Aug,3.0,N/A,810,N/A,30 Seats available,10 Single
6595,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:45,Balamrai,04h 00m,01:45,Nirmal bypass,04-Aug,3.9,N/A,INR 1500,N/A,36 Seats available,24 Window
6596,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Muskan Travels,NON A/C Sleeper (2+1),21:45,Putlibowli,05h 45m,03:30,Nirmal,04-Aug,3.4,N/A,577,N/A,13 Seats available,7 Single
6597,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Muskan Travels,NON A/C Sleeper (2+1),21:45,Putlibowli,05h 45m,03:30,Nirmal,04-Aug,3.4,N/A,577,N/A,27 Seats available,9 Single
6598,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Ameena Travels,A/C Sleeper (2+1),21:50,Afzalgunj,05h 10m,03:00,Nirmal By Pass,04-Aug,4.3,N/A,760,N/A,23 Seats available,0
6599,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,NON A/C Sleeper (2+1),22:00,Nampally,04h 30m,02:30,Nirmal,04-Aug,3.9,N/A,INR 800,N/A,20 Seats available,7 Single
6600,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,Putlibowli,06h 00m,04:15,Nirmal,04-Aug,3.6,4,INR 599,N/A,27 Seats available,9 Single
6601,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Saini Travels Pvt. Ltd.,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,Paradise,04h 00m,02:30,Nirmal bypass,04-Aug,3.9,N/A,INR 1500,N/A,42 Seats available,28 Window
6602,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Sitara Travels,NON A/C Airbus (2+2),22:30,Sitara Travels Office,05h 45m,04:15,Nirmal,04-Aug,3.5,37,399,N/A,37 Seats available,17 Window
6603,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,Paradise,04h 30m,03:00,Nirmal,04-Aug,3.2,29,399,N/A,35 Seats available,5 Single
6604,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Sravan Travels,A/C Sleeper (2+1),21:30,Khairatabad,08h 00m,05:30,Nirmal,04-Aug,2.1,8,1388,N/A,27 Seats available,11 Single
6605,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,Sadarghat sign baba mandir ka...,06h 00m,03:45,Nirmal,04-Aug,1.7,N/A,INR 1000,N/A,32 Seats available,20 Window
6606,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours And Travels,A/C Sleeper (2+1),22:00,Jubilee Bus Station JBS,04h 00m,02:00,Nirmal Bus Stop,04-Aug,2.3,8,675,N/A,23 Seats available,5 Single
6607,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Lucky travels,A/C Sleeper (2+1),22:15,Putlibowli,03h 45m,02:00,Nirmal,04-Aug,2.5,5,581,N/A,23 Seats available,7 Single
6608,Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Metro Tours and Travels,NON A/C Sleeper (2+1),22:15,Putlibowli,06h 00m,04:15,Nirmal,04-Aug,2.4,N/A,585,N/A,32 Seats available,0
6609,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,Central Bus Station (CBS,06h 25m,17:55,CCC X ROAD,N/A,3.2,6,INR 429,N/A,31 Seats available,0
6610,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8019,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,Jubilee Bus Station JBS,05h 20m,17:05,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,31 Seats available,0
6611,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8036,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,Central Bus Station (CBS,06h 10m,18:10,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,31 Seats available,0
6612,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8191,Lahari A/C sleeper,12:30,Central Bus Station (CBS,06h 10m,18:40,CCC X ROAD,N/A,4.4,10,INR 520,N/A,43 Seats available,15 Single
6613,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8059,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,Central Bus Station (CBS,06h 25m,19:10,CCC X ROAD,N/A,3.2,13,INR 429,N/A,31 Seats available,0
6614,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8026,Lahari A/C sleeper,13:00,Miyapur,06h 10m,19:10,CCC X ROAD,N/A,3.5,37,INR 520,N/A,42 Seats available,15 Single
6615,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8045,Lahari Non A/C Sleeper Cum Seater,13:30,Miyapur,06h 10m,19:40,CCC X ROAD,N/A,3.6,23,INR 429,N/A,43 Seats available,15 Single
6616,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8090,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,Central Bus Station (CBS,06h 10m,19:55,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,30 Seats available,0
6617,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,Central Bus Station (CBS,06h 10m,20:25,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,33 Seats available,0
6618,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8030,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,Miyapur,06h 10m,21:10,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,31 Seats available,0
6619,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8047,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,Jubilee Bus Station JBS,05h 20m,20:50,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,31 Seats available,0
6620,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,Central Bus Station (CBS,06h 10m,21:40,CCC X ROAD,N/A,2.1,9,INR 429,N/A,31 Seats available,0
6621,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,Jubilee Bus Station JBS,05h 20m,21:35,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,31 Seats available,0
6622,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8099,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,Jubilee Bus Station JBS,05h 35m,22:05,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,31 Seats available,0
6623,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8092,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,Jubilee Bus Station JBS,05h 20m,22:35,CCC X ROAD,N/A,3.9,N/A,INR 429,N/A,31 Seats available,0
6624,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8034,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,Central Bus Station (CBS,06h 10m,00:10,CCC X ROAD,04-Aug,4.2,21,INR 429,N/A,31 Seats available,0
6625,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,Central Bus Station (CBS,06h 25m,00:55,CCC X ROAD,04-Aug,3.9,N/A,INR 429,N/A,31 Seats available,0
6626,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,Jubilee Bus Station JBS,05h 20m,01:20,CCC X ROAD,04-Aug,3.5,8,INR 429,N/A,31 Seats available,0
6627,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8032,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,Miyapur,06h 10m,02:40,CCC X ROAD,04-Aug,2.0,6,INR 429,N/A,31 Seats available,0
6628,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,Miyapur,06h 25m,03:25,CCC X ROAD,04-Aug,4.1,22,INR 429,N/A,27 Seats available,0
6629,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8042,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,Central Bus Station (CBS,06h 15m,03:35,MANCHERIAL BS,04-Aug,4.9,6,INR 429,N/A,31 Seats available,0
6630,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8053,Lahari A/C sleeper,21:30,Central Bus Station (CBS,06h 30m,04:00,MANCHERIAL BS,04-Aug,3.9,26,INR 520,N/A,38 Seats available,13 Single
6631,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8040,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,Central Bus Station (CBS,06h 15m,04:00,MANCHERIAL BS,04-Aug,3.5,28,INR 429,N/A,31 Seats available,0
6632,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8011,RAJDHANI (A.C. Semi Sleeper),21:45,Jubilee Bus Station JBS,05h 20m,03:05,CCC X ROAD,04-Aug,3.2,14,INR 520,N/A,26 Seats available,9 Window
6633,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8194,Lahari A/C sleeper,22:00,Central Bus Station (CBS,06h 10m,04:10,CCC X ROAD,04-Aug,4.4,87,INR 520,N/A,43 Seats available,15 Single
6634,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8028,Lahari Non A/C Sleeper Cum Seater,22:30,Miyapur,06h 15m,04:45,MANCHERIAL BS,04-Aug,4.7,4,INR 447,N/A,38 Seats available,12 Single
6635,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8038,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,Central Bus Station (CBS,06h 10m,05:10,CCC X ROAD,04-Aug,4.6,8,INR 429,N/A,31 Seats available,0
6636,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8057,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,Central Bus Station (CBS,06h 25m,05:40,CCC X ROAD,04-Aug,4.5,43,INR 429,N/A,31 Seats available,0
6637,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8135,LAHARI A/C SLEEPER CUM SEATER,23:30,Miyapur,06h 10m,05:40,CCC X ROAD,04-Aug,4.2,76,INR 520,N/A,27 Seats available,0
6638,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TSRTC - 8171,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,Central Bus Station (CBS,06h 10m,05:55,CCC X ROAD,04-Aug,4.1,26,INR 429,N/A,31 Seats available,0
6639,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,DNR Express,AC Sleeper (2+1),21:30,Moosapet,04h 30m,02:00,Opp tvs showroom,04-Aug,2.0,7,924,N/A,22 Seats available,14 Window
6640,Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,IPS Bus Service,NON A/C Sleeper (2+2),15:30,Paradise,04h 50m,20:20,Mancherial By Pass,N/A,1.6,8,INR 1500,N/A,36 Seats available,0
6641,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7916,Lahari Non A/C Sleeper Cum Seater,11:00,Central Bus Station (CBS,07h 30m,18:30,ADILABAD BS,N/A,3.7,N/A,INR 504,N/A,39 Seats available,13 Single
6642,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7944,Lahari A/C sleeper,12:10,Central Bus Station (CBS,07h 30m,19:40,ADILABAD BS,N/A,4.1,26,INR 611,N/A,42 Seats available,13 Single
6643,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7933,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:10,Central Bus Station (CBS,07h 30m,20:40,ADILABAD BS,N/A,3.0,20,INR 504,N/A,31 Seats available,0
6644,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7934,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:50,Central Bus Station (CBS,07h 30m,21:20,ADILABAD BS,N/A,3.3,23,INR 504,N/A,29 Seats available,0
6645,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,Central Bus Station (CBS,06h 40m,21:00,ADILABAD BS,N/A,3.3,38,INR 611,N/A,35 Seats available,15 Window
6646,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7904,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,Central Bus Station (CBS,07h 30m,22:10,ADILABAD BS,N/A,1.8,13,INR 504,N/A,28 Seats available,0
6647,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 2611,Lahari Non A/C Sleeper Cum Seater,15:30,Central Bus Station (CBS,07h 10m,22:40,ADILABAD BS,N/A,3.9,12,INR 504,N/A,42 Seats available,14 Single
6648,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1947,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:45,Central Bus Station (CBS,07h 00m,22:45,ADILABAD BS,N/A,2.7,10,INR 611,N/A,44 Seats available,21 Window
6649,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7920,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,Central Bus Station (CBS,07h 30m,23:50,ADILABAD BS,N/A,2.3,9,INR 504,N/A,29 Seats available,0
6650,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1135,Lahari Non A/C Sleeper Cum Seater,16:30,Central Bus Station (CBS,07h 50m,00:20,ADILABAD BS,04-Aug,3.4,8,INR 532,N/A,42 Seats available,14 Single
6651,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,17:30,Central Bus Station (CBS,07h 50m,01:20,ADILABAD BS,04-Aug,3.7,N/A,INR 533,N/A,41 Seats available,13 Single
6652,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7936,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,Central Bus Station (CBS,07h 30m,02:20,ADILABAD BS,04-Aug,3.6,10,INR 504,N/A,31 Seats available,0
6653,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,Central Bus Station (CBS,07h 30m,03:10,ADILABAD BS,04-Aug,4.4,18,INR 504,N/A,30 Seats available,0
6654,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7908,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,Central Bus Station (CBS,07h 30m,04:00,ADILABAD BS,04-Aug,3.7,33,INR 504,N/A,31 Seats available,0
6655,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,Central Bus Station (CBS,07h 30m,05:00,ADILABAD BS,04-Aug,4.2,45,INR 504,N/A,43 Seats available,15 Single
6656,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,Central Bus Station (CBS,07h 30m,05:20,ADILABAD BS,04-Aug,4.1,66,INR 504,N/A,30 Seats available,0
6657,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7961,Lahari A/C sleeper,22:30,Central Bus Station (CBS,07h 30m,06:00,ADILABAD BS,04-Aug,4.1,75,INR 611,N/A,40 Seats available,13 Single
6658,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,Central Bus Station (CBS,07h 30m,06:45,ADILABAD BS,04-Aug,3.8,69,INR 504,N/A,31 Seats available,0
6659,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,JBS -Centenary High school (P...,05h 15m,23:15,Adilabad office,N/A,3.8,324,INR 500,N/A,43 Seats available,20 Window
6660,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,Jubilee Bus Station JBS,05h 15m,23:15,Opp Adb Bus Stop Raj Travels,N/A,3.5,320,INR 500,N/A,38 Seats available,18 Window
6661,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,Putlibowli,07h 15m,05:30,Khairatabad,04-Aug,3.5,97,INR 599,N/A,26 Seats available,8 Single
6662,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,Jubilee Bus Station JBS,05h 15m,23:15,New Bus Stand,N/A,3.3,245,INR 450,N/A,44 Seats available,21 Window
6663,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sahara Tours and Travels,Non AC Seater (2+2),22:00,Putlibowli,06h 30m,04:30,Sahara Office,04-Aug,3.2,92,INR 450,N/A,19 Seats available,7 Window
6664,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Sleeper (2+1),22:00,Jubilee Bus Station JBS,05h 45m,03:45,Adilabad office,04-Aug,3.8,36,720,N/A,22 Seats available,4 Single
6665,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),23:50,Bowenpally,04h 55m,04:45,Adilabad office,04-Aug,3.0,59,810,N/A,18 Seats available,1 Single
6666,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,Paradise,07h 00m,05:30,Khairatabad,04-Aug,3.4,276,399,N/A,27 Seats available,4 Single
6667,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,SRS Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:00,Lakdikapul,05h 30m,03:30,Adilabad Raj Travels,04-Aug,3.6,18,INR 800,N/A,25 Seats available,9 Window
6668,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,Jubilee Bus Station JBS,05h 30m,00:30,Adilabad office,04-Aug,3.8,10,810,N/A,22 Seats available,5 Single
6669,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,AC Sleeper (2+1),21:30,Putlibowli,06h 15m,03:45,Bus stand adilabad,04-Aug,2.6,31,INR 900,N/A,23 Seats available,15 Window
6670,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,NON A/C Sleeper (2+1),22:00,Nampally,07h 40m,05:40,Khairatabad,04-Aug,2.9,12,INR 800,N/A,20 Seats available,7 Single
